gap,count
1,1
2,2129
4,2103
6,3414
8,1377
10,1681
12,1793
14,939
16,627
18,1023
20,463
22,437
24,449
26,192
28,209
30,317
32,66
34,88
36,115
38,57
40,65
42,53
44,14
46,20
48,18
50,10
52,11
54,18
56,4
58,7
60,10
62,2
64,2
66,1
68,1
70,3
72,1
78,1
86,1
