gap,count
1,1
2,3702
4,3693
6,6030
8,2461
10,3064
12,3383
14,1772
16,1193
18,1944
20,929
22,819
24,976
26,413
28,454
30,664
32,172
34,197
36,251
38,122
40,148
42,140
44,48
46,48
48,52
50,30
52,23
54,46
56,10
58,14
60,27
62,6
64,5
66,12
68,4
70,7
72,2
76,2
78,3
82,1
86,2
96,1
112,1
