gap,count
1,1
2,11607
4,11542
6,19237
8,8029
10,10086
12,11548
14,6104
16,4231
18,7255
20,3497
22,3214
24,4090
26,1811
28,1905
30,2934
32,857
34,887
36,1232
38,544
40,652
42,772
44,298
46,262
48,342
50,186
52,131
54,237
56,101
58,103
60,154
62,36
64,48
66,76
68,20
70,43
72,34
74,19
76,14
78,31
80,19
82,12
84,12
86,6
88,4
90,8
92,4
94,1
96,4
98,2
100,3
102,1
104,1
106,1
110,1
112,1
114,1
118,1
132,1
