gap,count
1,1
2,20646
4,20567
6,34470
8,14478
10,18279
12,21637
14,11421
16,8007
18,13883
20,6753
22,6074
24,8113
26,3607
28,3799
30,6058
32,1781
34,1859
36,2726
38,1149
40,1457
42,1756
44,689
46,549
48,839
50,449
52,311
54,553
56,247
58,252
60,362
62,103
64,124
66,185
68,60
70,110
72,84
74,39
76,41
78,81
80,31
82,23
84,43
86,14
88,7
90,23
92,5
94,8
96,10
98,4
100,7
102,5
104,4
106,3
108,2
110,2
112,2
114,1
118,1
120,2
126,2
132,2
148,1
