gap,count
1,1
2,6493
4,6514
6,10721
8,4399
10,5559
12,6280
14,3333
16,2253
18,3764
20,1815
22,1634
24,2051
26,884
28,914
30,1422
32,397
34,412
36,549
38,248
40,319
42,328
44,137
46,113
48,134
50,76
52,51
54,100
56,35
58,37
60,74
62,13
64,12
66,30
68,10
70,21
72,9
74,7
76,5
78,8
80,2
82,3
84,3
86,2
88,1
90,2
96,1
98,1
100,1
112,1
114,1
