gap,count
1,1
2,36909
4,36788
6,62212
8,26187
10,33495
12,40060
14,21409
16,15131
18,26336
20,13073
22,11568
24,15897
26,7166
28,7629
30,12350
32,3644
34,3797
36,5661
38,2457
40,2999
42,3921
44,1499
46,1214
48,1962
50,1067
52,708
54,1249
56,568
58,556
60,940
62,275
64,302
66,492
68,178
70,259
72,215
74,91
76,97
78,202
80,79
82,50
84,123
86,27
88,32
90,64
92,15
94,14
96,30
98,13
100,18
102,14
104,9
106,6
108,10
110,6
112,4
114,3
118,2
120,2
122,1
126,3
128,1
130,1
132,3
138,1
148,1
154,1
